N,P,K,temperature,humidity,ph,rainfall,label
111.0,5.0,47.0,28.03306461,91.47355778,6.274452811,21.17924769,muskmelon
-14.17906018,109.7759593,72.60710119,25.83492255,83.81471603,6.893547932,108.0009857,pigeonpeas
58.0,75.0,25.0,25.25596239,61.36669662,7.261791753,68.64685069,blackgram
95.0,82.0,48.0,27.39489579,83.31172003,5.719014989,92.78133617,banana
23.0,23.0,27.0,34.72413192,51.4271781,5.161148592,97.31258083,mango
87.0,25.0,46.0,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon
-10.17897803,54.27378742,28.12504354,24.89123895,68.66244456,6.740225605,140.4099791,chickpea
15.0,27.0,28.0,33.80398664,46.12866113,4.507523551,90.82549241,mango
27.0,65.0,18.0,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans
93.39070266,95.84768405,20.97001565,20.77420011,81.42534027,6.267938115,143.0794061,cotton
69.0,60.0,54.0,36.32268069,93.06134398,6.98992719,141.1736926,papaya
40.0,49.0,47.0,42.93368602,91.1756748,6.501521192,246.3613268,papaya
35.92175736,70.50511971,-28.94272474,26.7114152,76.21852831,5.899332288,159.9400299,blackgram
49.98220256,23.88260908,77.41751597,32.84924691,49.67068098,5.914372389,99.36306908,muskmelon
27.32079553,76.34129048,86.16734668,35.31309316,81.55895146,5.601589086,124.8991793,mothbeans
17.17905498,62.51025761,40.87013228,27.44548312,32.11205573,8.012997903,125.312548,mothbeans
59.0,70.0,84.0,17.3348681,18.74926979,7.550808267,82.61734721,chickpea
117.4919945,64.33153809,26.11747128,13.81390637,77.38076942,4.490098394,44.66291708,blackgram
40.26103012,91.35254282,85.76757011,27.03281822,77.64891937,5.260326852,24.48146011,chickpea
87.0,21.0,52.0,27.3506296,94.2911951,6.067665498,27.21244021,muskmelon
18.86785183,40.29027379,-39.07398991,26.67354065,47.8413498,5.44937402,110.297705,chickpea
86.57505812,73.66294892,-15.78258792,34.64437108,131.416566,6.103164781,27.43482668,banana
35.0,74.0,22.0,26.7230014,62.96841833,6.898905799,42.87274897,lentil
8.52961543,21.05235473,49.89099171,17.37164052,69.80598781,5.946896213,94.33508092,watermelon
107.0,38.0,29.0,26.65069302,57.56695719,6.35118177,145.105065,coffee
96.0,86.0,51.0,29.90888522,76.98740841,6.257369799,91.99964712,banana
57.88650062,24.28498748,163.4808136,22.60214672,73.03895928,5.887371195,161.8579376,blackgram
38.09617461,89.33412417,55.56272359,24.97316097,68.82977518,5.742983537,79.42157735,apple
82.68211095,55.25771844,21.61221305,24.35810061,115.2637557,5.488750744,156.6939962,pigeonpeas
100.9476923,91.51138376,46.1809488,21.40365559,89.42629715,6.952889213,85.63667604,pigeonpeas
92.0,81.0,52.0,28.0106804,76.52808057,5.891413895,103.7040783,banana
6.0,77.0,20.0,25.78746268,60.2816298,6.058306161,49.14337177,lentil
120.0,60.0,15.0,22.31871914,83.86129998,7.288377241,65.35747011,cotton
19.0,7.0,10.0,14.78003032,91.22062116,6.118430299,100.1961762,orange
59.95218343,22.85902249,127.9070048,20.20730647,74.99565362,5.699236365,83.07044384,mothbeans
46.65272321,104.699421,-22.71510537,19.35312961,82.25616617,6.568983402,141.9026374,kidneybeans
100.0,17.0,48.0,29.72791119,94.29753295,6.367800632,26.52364146,muskmelon
70.42288681,32.84031342,44.18306061,14.92244272,52.72103333,7.146383202,63.33012769,kidneybeans
16.23234399,73.56686211,31.19345509,20.82093446,21.43901717,7.456022332,80.72752573,watermelon
9.0,57.0,24.0,29.89232778,89.71503316,7.165121109,42.99498978,mungbean
39.0,139.0,201.0,41.18664903,81.01783402,5.539980812,68.68895899,grapes
42.69143002,35.20358059,77.56878782,19.9909657,97.51657453,6.646313998,42.59431255,apple
122.0,40.0,17.0,24.96440768,81.31677618,6.854558957,80.03995829,cotton
62.13617695,43.46649081,-0.592629571,29.68275041,105.4107174,5.91243447,149.1544678,pigeonpeas
65.0,54.0,39.0,23.75091572,71.14782585,7.124571593,160.0889553,jute
13.0,132.0,203.0,23.60115364,82.48336987,6.423216506,73.23901752,grapes
31.62416331,65.95828265,-75.58758157,30.46892397,124.0511268,6.24567502,124.6403045,maize
13.04208862,50.28120528,64.3093981,23.27953438,83.37633296,8.223201065,117.4994573,maize
22.64932832,43.8287167,66.04816932,23.09054669,63.5847562,6.732574988,5.495804753,chickpea
29.19351239,54.92636231,133.0157871,25.70411236,46.25428941,4.951134556,86.84268423,chickpea
22.0,42.0,22.0,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans
62.18316119,42.9942923,46.1300762,36.13909116,62.66355063,7.298017065,150.5035074,watermelon
30.0,75.0,25.0,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas
9.110318752,70.0460238,32.21940428,21.9053188,81.12488318,6.352180228,137.989578,watermelon
24.0,70.0,21.0,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas
-3.033131712,44.92225609,86.14982534,29.16370647,109.584974,7.467823744,103.7362286,muskmelon
-39.72952963,59.20812518,-3.699952298,28.13646715,105.0389539,5.452360834,21.2900564,mothbeans
52.22177668,-23.71438297,133.2863537,28.32557005,73.85401687,6.873742102,107.3553674,maize
109.4380057,60.95088312,24.42240296,23.19426506,87.14915555,7.59182937,110.9945897,apple
107.0431381,-20.65041624,119.7951722,27.23265441,87.7655119,7.143623173,70.96050469,maize
33.2110838,55.25302028,98.44607282,26.63248917,73.29343381,5.739752445,29.7071816,blackgram
13.0,144.0,197.0,22.9215706,94.89613443,6.28022267,105.6941544,apple
60.0,43.0,44.0,21.01944696,82.95221726,7.416245107,298.4018471,rice
82.61044001,75.02030649,110.8835961,16.46628623,87.41720647,6.701708515,122.4627783,apple
131.0,35.0,18.0,24.49112609,82.24415809,7.057693366,64.02949379,cotton
4.565685014,63.89072035,18.56903331,17.59921113,16.89563701,5.521987098,94.18301167,papaya
-2.894299914,69.07223048,78.36471613,30.92887764,69.54077235,4.567654841,76.02019523,banana
23.86059425,52.4518617,104.6471861,25.26135804,98.21608444,4.644862468,67.94794393,muskmelon
64.79904223,35.87412967,-14.84805907,24.9356336,69.21285549,6.116924731,88.8469876,pigeonpeas
19.0,120.0,195.0,18.73932187,81.12109244,5.931538447,73.55807954,grapes
34.41689959,47.33347021,21.18246661,29.92897624,27.56104675,7.293601906,107.6394978,lentil
119.0,30.0,49.0,25.35794749,80.45846265,6.903020221,47.72078245,watermelon
18.0,66.0,22.0,25.87990287,67.55109024,6.347379185,47.89645224,lentil
53.46988042,71.35245596,93.96379886,32.20186243,75.08965511,7.173657639,220.7338347,blackgram
106.642107,10.45366365,-60.60604106,21.10583234,58.16470343,6.530905178,167.9173863,mothbeans
79.0,59.0,17.0,20.37999665,63.73849998,6.644205485,108.5054416,maize
36.93610383,81.94549041,-0.250831324,23.99288145,86.92656187,6.696966043,94.08560491,coconut
20.0,45.0,22.0,29.5888162,89.9939693,6.904587016,54.96121262,mungbean
77.43987458,14.52317375,-5.098415503,29.54160005,63.01476088,6.289716786,48.56946383,papaya
92.29736665,55.39824583,52.80657862,28.8692763,34.20705523,5.858851432,25.20604045,coconut
34.0,75.0,24.0,23.50222822,51.29019509,4.760038039,192.3023991,pigeonpeas
-17.94801999,10.76098215,39.15309619,20.47249406,51.13571524,6.64008271,110.5367093,banana
40.24210249,62.54753204,180.2292633,23.81717983,51.7190363,6.300195056,105.1120447,muskmelon
66.16073617,72.76366853,160.2315793,22.69554032,101.1319795,6.716937709,114.1472728,kidneybeans
39.85056998,41.55477398,37.34097414,30.98306422,63.45372824,6.450224298,143.1802358,mothbeans
4.0,40.0,21.0,28.79728147,80.45744422,6.725551062,44.30070517,mungbean
53.32515665,68.23215274,151.0918965,31.60532657,71.88665948,6.996409116,170.444065,maize
18.0,20.0,26.0,31.66524687,51.98594645,5.435840509,89.98024312,mango
78.54713574,58.757106,71.63719405,29.92372212,44.30517356,7.127102477,136.9917558,papaya
69.89857014,49.33442825,-38.35059421,15.14036034,67.75125766,6.369610138,131.3508012,kidneybeans
-6.099739744,27.79658903,79.06000275,28.70560313,90.07365357,6.239478158,209.6143021,maize
70.70207218,112.4329751,28.47246234,22.63433554,33.15609074,6.122085062,104.2681521,mothbeans
16.1527408,57.68312709,215.4346622,20.2810136,110.4597315,6.813270526,143.7294243,mango
11.0,41.0,19.0,26.85911286,41.81420849,5.131779302,44.13827124,mothbeans
25.0,27.0,41.0,19.20090378,94.27659596,6.923509371,108.0423555,pomegranate
14.29190204,23.00406171,50.20664256,23.60336503,83.54722332,6.221340506,177.256087,maize
10.60434339,23.15599608,100.5858466,17.6229278,58.33904846,6.154191372,35.70853329,lentil
0.0,25.0,14.0,19.33516809,91.97978938,6.361671475,116.450422,orange
40.0,68.0,17.0,34.1262979,65.14877461,7.733149554,70.40795007,blackgram
42.5206129,98.93525455,53.56021065,30.83183735,94.2684986,6.321551673,134.5827436,maize
38.0,21.0,35.0,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate
71.0,52.0,18.0,25.10787449,55.97732754,5.790770203,78.16077693,maize
69.33389289,58.69391398,-8.689661891,30.95243238,86.53175754,5.313826836,140.132583,lentil
38.88701965,90.93366345,-74.10806656,25.8995271,61.36017329,7.628568868,166.6124559,coconut
-3.653622093,37.82846177,83.95363628,31.61831161,72.78519523,6.831778304,152.9563138,blackgram
69.42655512,65.40108739,-22.16271256,22.42272285,81.83720948,4.018045086,195.1645507,muskmelon
116.0,28.0,34.0,23.44372334,60.39523266,6.42321105,122.2103248,coffee
38.55938972,76.4183832,-39.35924739,20.94786543,55.19979415,4.777537179,116.0634569,mango
15.08588636,-13.33360687,77.27896086,26.7433043,65.89435205,6.125631915,95.69397239,apple
30.98125567,79.43259361,85.13568559,19.75810394,55.78938476,6.316387599,203.88592,orange
7.0,23.0,35.0,19.75088482,88.71691157,7.054313823,102.5538035,pomegranate
44.24244165,93.89498237,96.41594573,15.96833397,73.77055532,6.813313341,102.9494116,pomegranate
11.01271029,29.2471301,87.7050415,22.63135359,66.02034913,6.797374349,101.8616928,coconut
1.591723057,52.97698851,27.1475392,33.04253522,11.84955905,4.921824527,99.28364444,rice
43.31967037,55.32475795,84.87056805,27.21596326,78.14722717,8.002285904,183.1293419,mothbeans
66.0,44.0,20.0,19.0781471,69.02298571,6.740000688,80.72515943,maize
118.0,18.0,32.0,27.6496114,51.11044023,6.351823783,122.8392822,coffee
29.04719716,73.58295468,72.85047991,23.86187667,56.33275317,5.047576425,94.1495752,orange
-12.22393472,37.69922472,85.24753618,21.01265426,113.3584863,6.917920976,112.9120769,cotton
63.0,42.0,21.0,23.26237612,72.33125523,5.798423908,67.10225139,maize
30.7091316,-3.967163132,35.34132107,22.55189443,80.29232745,7.396270874,95.11898342,jute
111.0,29.0,31.0,26.05968403,52.31098539,6.136286518,161.3432535,coffee
57.0,73.0,85.0,18.49311205,14.72115044,7.358099622,91.94595352,chickpea
35.3124009,56.13577441,65.37125205,26.55454883,43.14125224,7.457201713,181.6658848,coffee
18.0,57.0,21.0,27.37659643,63.93927841,6.155915975,49.47371773,lentil
114.0,21.0,55.0,25.4438391,87.9392312,6.472756256,57.51549686,watermelon
46.52161776,-9.487673291,-25.4451813,16.9233482,88.26387416,6.662049596,171.280277,grapes
27.0,63.0,19.0,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans
133.0,47.0,24.0,24.40228894,79.19732001,7.231324765,90.8022356,cotton
-14.10216192,75.56772027,-18.72828261,24.68616742,37.47023405,5.985929241,169.1526749,coffee
31.48305091,49.12621729,117.9307649,22.23722918,56.40621241,6.376569247,235.5835971,chickpea
57.0,68.0,81.0,17.17012591,17.30457712,8.081095263,72.78624223,chickpea
10.0,5.0,5.0,21.21306973,91.35349216,7.817846496,112.9834361,orange
18.0,17.0,31.0,31.74592134,45.16127859,5.667507706,93.75441586,mango
72.0,41.0,36.0,24.09874353,80.57226761,6.187746776,176.8604109,jute
102.0,73.0,54.0,26.4020227,84.41007614,5.720726906,111.0162259,banana
57.16911151,3.319855815,17.68472069,34.3616951,50.60319278,4.944383847,84.02992474,banana
1.0,59.0,23.0,27.46852989,87.17649,7.184398832,43.78420984,mungbean
74.62585376,25.86208892,36.46497501,37.26851012,58.1821479,6.49983375,3.939488686,coffee
39.0,7.0,29.0,27.54273211,94.59086121,6.362544111,150.2012138,coconut
89.56155781,41.19853091,41.33059321,23.29894616,67.36923849,6.165718322,97.55906359,orange
26.0,52.0,23.0,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans
30.0,63.0,16.0,23.60506572,21.90539577,5.525904526,100.5978728,kidneybeans
54.0,67.0,52.0,35.67667332,93.30641944,6.586107335,141.3381168,papaya
55.9196127,19.54448527,-4.480673103,27.13980164,69.99816135,4.951267659,103.7926059,orange
103.0,33.0,33.0,26.71717393,50.50148528,7.131435858,126.8073984,coffee
83.70441777,70.10042907,-22.61663945,20.96118575,37.67470358,5.918143554,144.0228769,pigeonpeas
120.0,7.0,47.0,24.24782473,83.03687902,6.653867608,54.7657624,watermelon
19.0,17.0,39.0,24.72485577,85.56083187,6.728599215,111.2787584,pomegranate
55.04793219,63.23164775,113.4884629,27.65675897,92.68613077,6.499419891,82.09688749,maize
-32.87242441,39.40527269,108.8389723,29.55958986,57.10973161,6.680905467,90.10930858,kidneybeans
7.0,56.0,18.0,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
35.0,145.0,195.0,22.03911546,94.58075845,6.231950009,110.9804014,apple
94.0,5.0,55.0,28.5854649,91.89216849,6.085682344,26.88372572,muskmelon
22.0,144.0,196.0,21.91191314,91.68748063,6.499226821,117.0761277,apple
72.40885173,48.1271155,-18.44494411,21.83292098,87.83666384,7.06138974,92.03339063,cotton
58.0,61.0,15.0,30.94908189,64.23364112,7.402891666,62.78730907,blackgram
44.0,47.0,45.0,38.73218907,94.73613484,6.579441304,218.142147,papaya
30.68291734,126.2560333,-20.20646159,32.9033104,64.10145625,7.061382349,130.6500385,pigeonpeas
50.07785498,58.07847351,116.0347913,27.97385596,65.01367855,6.527028181,63.10027626,lentil
88.39054551,-13.75754397,30.20978599,28.22325505,80.20218404,6.609039739,57.55305886,watermelon
10.66100491,110.8015329,141.8438871,28.05247627,100.9087726,6.222414337,151.1059231,mango
20.0,41.0,20.0,29.27308605,89.4875022,7.073048264,50.9246554,mungbean
85.43552841,46.62407955,84.62050771,32.23621821,93.02856022,7.324325719,114.0064707,pigeonpeas
82.8786386,46.46698632,89.51655218,25.84434056,39.36451295,6.814094358,53.44845145,kidneybeans
-7.549249678,61.54696423,73.20914589,20.37486458,42.02848524,5.159082945,34.90459051,lentil
36.81488952,59.59351607,-15.38628848,28.85260501,70.65427224,6.365483624,133.4244494,muskmelon
110.0,14.0,51.0,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon
103.0,17.0,51.0,25.11189154,80.02621335,6.209888345,44.20656987,watermelon
38.0,77.0,22.0,28.234829,69.3159965,6.313284268,35.36831423,lentil
4.0,59.0,19.0,26.25070298,67.62779652,7.621494566,40.8106299,lentil
4.0,61.0,21.0,24.84063998,60.09116626,6.75020529,48.77790371,lentil
95.0,88.0,52.0,28.00316034,78.90085998,6.235461772,94.68180316,banana
32.18700996,-10.6374739,40.67113086,30.17202465,112.9589753,6.032093108,74.77452304,mothbeans
83.0,38.0,35.0,25.70822684,52.88667115,7.18915558,136.7325092,coffee
94.93978158,55.59250544,28.58393514,25.95433042,47.50424947,6.552290419,113.3063881,jute
68.74548527,65.68684325,21.76263962,23.63468077,81.11470354,6.67295836,119.7864683,apple
4.199025511,86.15101166,96.79310666,15.90458988,108.6123199,5.409401404,111.1543924,rice
19.5814633,59.32177634,-7.76645306,24.87765575,78.34133564,7.542441907,118.4617656,grapes
24.0,80.0,19.0,29.67892453,69.0854554,6.808041722,65.66436565,blackgram
45.0,58.0,49.0,30.10773379,90.34546355,6.827812549,75.24521981,papaya
38.49323548,35.50611127,7.827145061,27.99194067,91.37486397,6.350549492,63.55769958,kidneybeans
8.923283985,69.33839899,4.990046743,24.91500833,55.47530838,6.870378212,91.8957188,mango
43.77067535,18.81188991,63.15736929,14.90056172,92.80301431,7.747488664,61.17528038,orange
64.00888202,14.13221132,67.59794974,24.3557317,77.0939458,7.861925161,210.5072771,papaya
17.47698625,54.92569266,26.09313885,27.95564442,85.75459374,7.795649693,109.0882106,pomegranate
57.0,58.0,77.0,18.72649425,17.58406365,7.978996755,81.20176515,chickpea
4.0,40.0,26.0,27.58258929,48.56916221,6.720041791,95.8445641,mango
75.0,56.0,44.0,25.2746335,73.7459581,6.109478059,168.0432282,jute
50.0,59.0,47.0,40.76998685,92.09278584,6.747975732,209.8678411,papaya
43.09903783,113.7824079,28.73552247,24.27134188,62.67238886,6.68476568,53.50224951,watermelon
90.0,40.0,39.0,25.72668885,81.86171563,6.626503893,191.9649389,jute
1.0,17.0,6.0,10.78689755,91.38411917,6.8198271,117.5293447,orange
7.0,74.0,17.0,22.47253208,62.56532471,5.667419697,96.74706956,pigeonpeas
63.14921579,117.7162236,48.91075055,23.8892229,86.07755913,6.433879824,16.11010536,mothbeans
57.39290288,103.6895015,-23.01063142,26.50900889,104.7709536,6.7035851,50.08740759,pigeonpeas
59.0,55.0,79.0,20.36720401,16.89574311,8.766128654,82.2545577,chickpea
37.0,124.0,195.0,18.70679077,83.4795292,6.209928251,66.5964488,grapes
15.53838871,36.30265697,67.97326268,23.65390019,123.0011519,6.981126658,114.0692693,pigeonpeas
28.0,27.0,34.0,32.45465292,50.69693751,6.526654345,95.04871605,mango
17.0,11.0,32.0,28.74013335,93.39676499,5.620733794,156.7650823,coconut
2.188417414,40.12094864,51.5857262,30.41105503,29.06812776,6.369347207,156.7968957,apple
49.0,72.0,15.0,31.55846339,67.83563765,7.137004749,74.86960831,blackgram
40.0,16.0,35.0,31.89356292,49.02450149,6.4841522,89.59371481,mango
77.60311051,44.30054432,127.069614,14.00484195,80.50388805,6.143064071,105.0588108,papaya
33.82358161,49.00015363,127.6174048,19.36076259,82.1787346,6.288951292,25.10681402,coffee
100.0,32.0,26.0,25.234661,57.53161469,6.043485685,124.2261737,coffee
79.0,42.0,37.0,24.87300744,82.84022551,6.587918708,295.6094492,rice
80.66811342,107.0209894,-42.74813913,21.8100573,39.52515064,4.910304728,69.84156805,banana
34.0,59.0,23.0,28.56212158,83.24855855,6.935804256,56.48265193,mungbean
28.33504886,9.728528821,-27.50296798,24.39910524,88.57872969,5.718404468,74.88409865,papaya
117.0,82.0,45.0,25.29391516,79.29122198,5.614471478,105.4220251,banana
75.94372915,2.925033733,72.38550257,29.6204591,85.88838589,6.911442214,148.1122192,lentil
84.0,7.0,51.0,26.81530456,87.65694462,6.399669044,55.74073582,watermelon
11.0,72.0,20.0,19.52226241,24.92607153,5.951177452,113.334026,kidneybeans
86.20956102,-0.106847395,31.47001123,20.80908469,65.3588602,6.643648559,139.3239844,papaya
33.1957716,45.91054101,31.91383916,22.95135412,32.01855866,5.861170857,112.3899196,watermelon
10.0,140.0,197.0,22.16939473,90.27185592,6.229498836,124.4683112,apple
59.93494517,92.87592464,36.80679056,24.681992,65.00362924,6.986560923,88.64849901,lentil
117.0,43.0,25.0,24.68854799,78.51206972,7.839849298,69.31153566,cotton
76.0,51.0,18.0,26.16985907,71.96246617,6.247040422,79.84925393,maize
36.77004396,43.253283,-45.2007405,21.36432441,63.03391367,5.08757291,63.52350318,chickpea
-21.03793696,66.60122488,84.71543939,24.81510945,22.68087904,5.243671438,125.6353198,pigeonpeas
21.0,21.0,30.0,27.69819273,51.41593238,5.403908328,100.7720705,mango
31.07481633,125.7036102,43.01356042,22.80588804,81.29321222,6.78570817,74.56865371,rice
108.0334188,66.0507478,107.7842003,28.05667587,65.25933429,6.794341211,115.5581183,chickpea
34.23991965,25.2535115,106.1642041,22.33570277,102.5925825,6.137296532,111.4944833,chickpea
76.9769927,64.33986347,20.36575543,30.66330791,52.84812367,5.365704228,164.2296585,mango
29.0,54.0,16.0,27.78031515,54.65030015,8.153022903,32.05025323,mothbeans
81.7475469,7.95088358,84.48709632,21.33626552,51.15188111,6.709997327,88.39183152,rice
27.0,60.0,17.0,26.41768321,63.64698302,7.026795359,64.42177127,blackgram
47.0,80.0,77.0,17.18248372,16.42891834,7.561108006,72.85017344,chickpea
84.25983084,38.57703086,121.572075,15.76864641,65.80832697,6.544743896,101.4591531,rice
111.0,50.0,15.0,25.16820129,80.30351815,7.884550475,84.62419032,cotton
118.0,21.0,34.0,24.38534644,64.72543073,7.234258375,119.6324109,coffee
113.0,85.0,45.0,27.94972463,76.63713353,6.037430836,109.0921631,banana
-23.37326507,27.58036459,41.04507097,25.56541155,59.95108702,6.986643054,46.65617966,cotton
50.0,47.0,48.0,24.63676897,90.61964344,6.712772333,218.2299187,papaya
39.0,24.0,39.0,23.65374106,93.32657504,6.431265737,109.8076178,pomegranate
67.06012577,32.30683917,44.41182142,18.932448,34.65344845,6.191481608,125.1830578,pomegranate
12.0,27.0,26.0,29.09382275,45.5661059,5.32307197,96.23520043,mango
90.0,59.0,35.0,24.25133493,89.86454053,7.098227926,175.1742112,jute
36.22491371,97.9849059,-63.27528014,28.11814808,78.879756,6.678655776,-13.21414467,cotton
20.0,8.0,12.0,25.2990432,94.96419851,7.260416405,117.9733424,orange
19.0,26.0,29.0,26.93141945,98.80313612,5.67154928,166.5712879,coconut
17.0,29.0,26.0,26.14162144,93.28415295,6.071897347,195.4115025,coconut
20.19152928,58.52573127,44.37399563,23.33986165,45.99011614,6.392235249,123.8539054,papaya
25.0,22.0,25.0,33.56150184,45.53556603,5.977413803,95.70525913,mango
17.0,59.0,17.0,18.4167001,23.42829938,5.689858133,132.9801054,kidneybeans
45.81458799,39.42509871,51.74761247,23.9935551,42.80658266,6.442238225,176.7536657,chickpea
36.0,43.0,24.0,27.09400578,43.65305437,3.510404312,41.53749535,mothbeans
84.72330678,78.50146699,55.14545019,29.13814532,78.20263497,6.016763523,69.98871419,blackgram
20.0,45.0,17.0,28.17458662,83.69659318,6.770955317,37.2464655,mungbean
32.8806783,20.58381471,39.90445055,28.49785834,80.5768436,5.98035946,82.45797775,lentil
5.0,55.0,18.0,33.50876355,45.70976142,7.322097972,126.6738117,pigeonpeas
9.660270179,-9.339125143,145.2042073,35.13972396,92.14012111,6.258932812,42.13070942,mothbeans
42.69013304,57.76808216,28.6640262,33.41333287,73.61989108,8.076902305,103.7827426,pomegranate
55.94277474,32.34098369,-43.73482134,19.72381984,99.49540027,5.910756944,74.60551187,muskmelon
83.73904668,117.1333381,12.11702223,21.31016859,106.6835758,6.767906025,150.9710048,apple
86.0,40.0,39.0,25.72100868,88.16513579,6.207459637,175.6086697,jute
110.0,39.0,25.0,22.60612115,77.34264002,7.208795456,75.13617229,cotton
23.0,6.0,33.0,29.18032562,92.73041222,6.025789594,204.9603677,coconut
92.0,60.0,23.0,18.66746724,71.516474,5.721667141,69.93293255,maize
15.0,54.0,15.0,29.97604322,57.03184356,8.35495812,44.86052932,mothbeans
110.6945703,61.60025641,138.1990627,26.97518305,98.5405815,6.720296811,194.3999274,mango
43.61639386,50.30548409,100.7381994,28.43250131,50.04433696,6.86207396,67.14140935,muskmelon
162.9815573,50.17364161,46.38374108,23.01095072,102.5935832,8.050477737,56.25639788,maize
0.908686825,79.61603905,55.48879799,22.5201739,113.4956609,6.964334433,-7.021360873,watermelon
-7.493640711,60.43638782,26.37604279,31.74491547,42.73363682,5.258145399,86.96739091,mungbean
29.99505957,58.32337734,12.56678149,30.23410328,92.15420334,6.443546775,106.3778505,chickpea
21.19226245,112.421276,67.24633048,29.39410941,89.94031478,6.926064083,160.2557344,watermelon
17.5601046,106.0138667,21.79957905,24.57340747,50.29612716,6.605336369,132.7129395,rice
36.26050091,105.5336349,18.36149226,34.62233436,74.35518474,6.226090612,63.11266307,banana
0.422452149,60.08481482,76.80135629,24.38061112,92.81195969,5.910685252,126.7802317,muskmelon
29.0,34.0,26.0,33.88004781,54.39416048,6.273953676,89.29147581,mango
8.0,120.0,196.0,24.06679352,82.66396666,6.053662544,69.81855775,grapes
40.58711335,-15.42549532,24.81882211,24.898376,57.89740969,7.268197126,169.6697952,watermelon
40.0,120.0,197.0,23.80593812,92.48879468,5.889480679,119.6335548,apple
14.0,74.0,15.0,27.99990346,65.57653373,6.493036868,49.94043064,lentil
98.49470907,-15.39808023,84.07071396,18.01043368,70.0379976,7.286521635,38.95819274,orange
35.81367656,67.14239237,43.27467654,25.28066507,50.59313904,5.322887959,135.8583318,lentil
32.0,11.0,31.0,29.51611558,92.56492864,6.461225827,131.2116167,coconut
2.0,38.0,33.0,32.38697531,53.2328243,4.691396195,90.21633216,mango
56.0,59.0,55.0,37.03551903,91.79430166,6.551892638,188.5181422,papaya
22.18269307,61.38639798,61.66259668,33.08011293,74.30309037,5.903071379,143.8988333,orange
120.0,48.0,16.0,22.46054478,75.40989245,7.456971816,71.85436078,cotton
40.0,64.0,47.0,32.50037548,93.47888842,6.893509446,71.73759526,papaya
29.0,128.0,198.0,22.44075021,92.70785115,5.685062404,121.4977331,apple
76.0,48.0,18.0,19.29563411,69.63481219,5.77597783,83.21030571,maize
90.0,39.0,37.0,24.81441246,81.68688879,6.86106911,190.7886386,jute
0.0,137.0,195.0,22.4359017,80.18612085,6.329499832,65.3973168,grapes
93.46471497,87.78579472,30.94265593,20.13357643,61.82917447,6.294201469,118.1243592,coconut
46.39598471,74.27972932,-5.207095903,28.25090567,108.283883,6.993958213,93.71201506,grapes
-3.525562063,62.00608097,16.56018238,22.91267712,55.3306204,6.451395865,150.3073392,cotton
9.0,143.0,197.0,23.75033085,92.88160462,5.570020684,117.6602827,apple
32.6889885,83.3176767,90.19163885,27.09627512,53.87227759,6.263977191,134.494916,cotton
20.0,7.0,45.0,18.90592319,89.24126808,6.077886012,112.4750941,pomegranate
45.9913142,50.55502312,26.48524271,17.9261877,86.02561986,4.893048202,115.8370854,coffee
83.0,57.0,19.0,25.73044432,70.74739256,6.877869005,98.73771338,maize
100.0,24.0,28.0,25.59535262,57.72920846,7.101661011,195.7733251,coffee
93.61380157,54.10490441,22.52660793,27.11361932,81.14916422,7.116040538,51.0490157,blackgram
16.74308451,56.97611576,0.174492852,27.14486547,90.14236662,6.014464295,90.12109415,grapes
86.23031649,46.52549542,114.7053866,17.95788097,83.25056811,5.532739706,142.575907,maize
133.0,47.0,23.0,24.88738107,75.62137159,6.827354668,89.76050416,cotton
101.6651719,11.03363676,104.9658488,23.02464585,35.59777272,7.015324703,33.81043462,banana
45.15986519,27.56653707,22.00598222,21.81809562,132.610315,6.373609836,157.0906958,kidneybeans
91.28733339,74.81269904,62.08851243,28.98756711,77.987201,6.187623826,75.025756,orange
-10.74764847,90.93313426,28.65477222,16.53639412,46.83579479,5.80959789,47.68925329,mungbean
115.0,12.0,52.0,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon
18.18362663,41.19951275,54.043492,23.65690239,66.93611491,6.40093954,76.57583663,mungbean
49.0,55.0,78.0,18.65580107,16.17772668,7.863113671,81.70769297,chickpea
119.0,30.0,28.0,26.35770906,64.57578034,6.505203696,163.6269496,coffee
31.69562696,77.04245095,64.37222721,24.57283388,33.54607528,5.701271592,140.7703343,mungbean
89.0,25.0,50.0,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon
34.92668206,29.70640417,12.63940431,22.65880408,32.67956378,6.685222514,96.21394503,mothbeans
105.0,88.0,54.0,25.78749808,84.51194224,6.020445317,114.2005455,banana
84.98220564,38.24540789,95.59515671,24.9564735,74.21635284,6.598814353,96.39983125,maize
75.39796853,34.88994208,68.40389993,25.51252965,83.16130117,5.450475392,99.55583897,mungbean
40.71025804,57.02666237,20.35553808,30.65703315,94.65798037,4.518365706,39.11504726,coffee
